competition_edition_id,competition_id,competition_name,season_id,season_name,player_id,player_name,player_short_name,player_birthdate,team_id,team_name,position_group,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,passopportunity_count_total,passopportunity_count_p30tip,pass_count_goalwithin10s_p30tip,pass_count_shotwithin10s_p30tip,pass_count_attempted_total,pass_count_attempted_p30tip,pass_count_completed_p30tip,pass_pct_completed,pass_avgxpass_attempted,pass_avgdistance,pass_count_longrange_attempted_p30tip,pass_count_onetouch_attempted_p30tip,pass_count_quickpass_attempted_p30tip,pass_count_onetouch_dangerous_attempted_p30tip,pass_count_quickpass_dangerous_attempted_p30tip,passopportunity_count_linebreak_p30tip,pass_count_linebreak_attempted_p30tip,pass_count_linebreak_completed_p30tip,passopportunity_count_torun_p30tip,pass_count_torun_attempted_p30tip,pass_count_torun_completed_p30tip,pass_pct_torun_completed,pass_avgxpass_torun_attempted,pass_count_torun_shotwithin10s_p30tip,pass_count_torun_goalwithin10s_p30tip,passopportunity_count_dangerous_p30tip,pass_count_dangerous_attempted_p30tip,pass_pct_dangerous_completed,pass_count_dangerous_completed_p30tip,pass_count_difficultpass_attempted_p30tip
870,61,AUS - A-League,95,2024/2025,211,Adam Taggart,A. Taggart,1993-06-02,871,Perth Glory Football Club,Center Forward,97.47,22.83,32.1,13,13,0,524.0,52.96,0.3,1.82,198.0,20.01,15.16,75.76,74.46,12.89,0.61,10.81,3.13,2.83,0.81,1.41,0.61,0.2,23.24,8.89,6.27,70.46,70.66,1.11,0.2,21.12,5.66,57.14,3.23,5.15
870,61,AUS - A-League,95,2024/2025,218,Adama Traoré,A. Traoré,1990-02-03,868,Melbourne Victory Football Club,Full Back,89.0,26.23,19.77,2,2,0,296.0,169.3,0.0,2.29,100.0,57.2,50.91,89.0,85.8,16.03,2.86,7.44,14.87,0.57,0.0,42.9,9.15,8.01,37.75,14.87,13.16,88.46,70.43,2.29,0.0,12.58,5.72,60.0,3.43,10.87
870,61,AUS - A-League,95,2024/2025,2759,Dino Arslanagić,D. Arslanagić,1993-04-24,1804,Macarthur FC,Central Defender,96.57,27.05,28.14,7,7,0,949.0,150.37,0.16,0.32,378.0,59.9,54.51,91.0,93.09,19.21,4.12,15.53,15.37,0.0,0.16,43.1,11.41,8.71,14.1,6.5,5.86,90.24,89.49,0.0,0.0,0.95,0.32,50.0,0.16,4.6
870,61,AUS - A-League,95,2024/2025,2858,Douglas  Costa de Souza,Douglas Costa,1990-09-14,869,Sydney Football Club,Center Forward,92.87,28.2,24.48,4,3,1,507.0,179.77,0.35,7.45,143.0,50.7,40.78,80.42,77.0,13.92,1.77,14.54,6.74,1.77,1.42,21.63,7.8,6.03,37.94,15.6,12.41,79.55,72.08,3.19,0.35,42.55,11.35,62.5,7.09,13.83
870,61,AUS - A-League,95,2024/2025,2858,Douglas  Costa de Souza,Douglas Costa,1990-09-14,869,Sydney Football Club,Midfield,67.56,20.57,17.91,1,1,0,129.0,188.14,1.46,7.29,41.0,59.8,49.59,82.93,78.8,16.89,5.83,18.96,7.29,0.0,1.46,21.88,10.21,8.75,42.29,20.42,17.5,85.71,79.65,4.38,0.0,26.25,8.75,100.0,8.75,13.13
870,61,AUS - A-League,95,2024/2025,2858,Douglas  Costa de Souza,Douglas Costa,1990-09-14,869,Sydney Football Club,Wide Attacker,94.89,26.65,21.76,4,4,0,524.0,147.48,0.56,4.78,151.0,42.5,35.46,83.44,78.87,14.06,2.53,12.95,5.35,1.41,0.84,17.45,5.63,3.94,28.15,10.41,8.44,81.08,70.85,1.69,0.28,29.83,7.88,78.57,6.19,10.13
870,61,AUS - A-League,95,2024/2025,3443,Filip Kurto,F. Kurto,1991-06-14,1804,Macarthur FC,Goalkeeper,99.48,26.41,27.83,21,21,0,758.0,41.0,0.0,0.0,327.0,17.69,12.76,72.17,83.54,23.93,3.14,5.25,1.24,0.0,0.0,17.2,5.41,2.16,9.25,3.62,3.3,91.04,95.67,0.0,0.0,0.0,0.0,,0.0,2.33
870,61,AUS - A-League,95,2024/2025,4322,Hiroki Sakai,H. Sakai,1990-04-12,4177,Auckland FC,Central Defender,97.66,21.98,24.4,1,1,0,59.0,80.53,0.0,0.0,23.0,31.39,20.47,65.22,78.0,17.8,0.0,13.65,5.46,1.36,0.0,12.28,2.73,2.73,13.65,6.82,2.73,40.0,66.62,0.0,0.0,4.09,1.36,0.0,0.0,9.55
870,61,AUS - A-League,95,2024/2025,4322,Hiroki Sakai,H. Sakai,1990-04-12,4177,Auckland FC,Full Back,99.81,24.86,25.94,13,13,0,1321.0,122.61,0.37,1.86,453.0,42.05,34.44,81.9,83.09,15.78,2.04,10.49,9.56,0.37,0.37,28.12,7.61,5.57,30.63,11.32,9.1,80.33,78.39,0.56,0.09,10.86,2.78,36.67,1.02,9.28
870,61,AUS - A-League,95,2024/2025,4792,Javi López ,Javi López,1986-01-21,866,Adelaide United Football Club,Full Back,94.36,25.5,26.88,5,5,0,598.0,140.69,0.47,1.88,217.0,51.05,42.35,82.95,84.8,15.17,1.65,13.88,13.41,0.24,0.24,39.29,13.18,9.88,23.53,8.94,6.82,76.32,76.2,0.24,0.0,9.18,2.82,58.33,1.65,10.35
870,61,AUS - A-League,95,2024/2025,5468,Joshua Brillante,J. Brillante,1993-03-25,2902,Western Sydney Wanderers FC,Central Defender,88.38,24.02,25.19,4,4,0,449.0,140.18,0.0,0.94,179.0,55.89,49.64,88.83,92.99,17.63,3.12,11.86,12.49,0.0,0.0,39.34,11.24,9.68,17.8,5.93,5.0,84.21,87.05,0.0,0.0,0.0,0.0,,0.0,4.68
870,61,AUS - A-League,95,2024/2025,5468,Joshua Brillante,J. Brillante,1993-03-25,2902,Western Sydney Wanderers FC,Midfield,86.8,25.51,23.95,19,18,1,2753.0,179.87,0.26,2.68,932.0,60.89,56.58,92.92,92.02,15.0,2.22,19.86,12.02,0.2,0.07,37.31,10.58,9.34,18.16,6.86,6.14,89.52,84.82,0.78,0.07,6.93,0.91,57.14,0.52,3.79
870,61,AUS - A-League,95,2024/2025,5521,Juan Manuel Mata García,Juan Mata,1988-04-28,2902,Western Sydney Wanderers FC,Center Forward,63.18,23.07,17.34,1,1,0,157.0,204.16,0.0,5.2,50.0,65.02,58.52,90.0,84.87,14.93,5.2,15.6,18.21,1.3,2.6,32.51,9.1,7.8,46.81,18.21,15.6,85.71,74.35,1.3,0.0,36.41,9.1,85.71,7.8,6.5
870,61,AUS - A-League,95,2024/2025,5521,Juan Manuel Mata García,Juan Mata,1988-04-28,2902,Western Sydney Wanderers FC,Midfield,68.35,18.33,18.96,3,3,0,316.0,172.43,0.0,4.37,97.0,52.93,49.11,92.78,86.26,16.75,4.37,10.37,17.46,0.55,2.18,27.28,9.82,9.28,26.19,9.28,9.28,100.0,76.14,1.64,0.0,22.37,6.55,75.0,4.91,8.18
870,61,AUS - A-League,95,2024/2025,5805,Kévin Boli,K. Boli,1991-06-21,1804,Macarthur FC,Central Defender,92.12,22.99,24.34,7,7,0,557.0,103.83,0.19,0.75,253.0,47.16,38.96,82.61,90.54,19.74,5.22,13.61,10.81,0.19,0.0,24.23,7.83,4.85,9.51,4.85,3.73,76.92,87.43,0.19,0.19,1.3,0.19,0.0,0.0,4.85
870,61,AUS - A-League,95,2024/2025,6799,Marco Rojas,M. Rojas,1991-11-05,867,Wellington Phoenix FC,Wide Attacker,68.46,24.49,19.76,1,1,0,51.0,62.47,0.0,4.9,13.0,15.92,13.47,84.62,74.35,15.51,0.0,1.22,2.45,1.22,1.22,6.12,2.45,2.45,14.7,6.12,4.9,80.0,66.78,3.67,0.0,20.82,6.12,80.0,4.9,6.12
870,61,AUS - A-League,95,2024/2025,6871,Marin Jakoliš,M. Jakoliš,1996-12-26,1804,Macarthur FC,Center Forward,99.78,23.61,29.88,2,2,0,164.0,104.19,0.0,5.08,56.0,35.58,20.33,57.14,74.35,12.29,0.64,11.44,8.26,2.54,3.18,9.53,3.81,1.91,36.21,13.34,7.62,57.14,70.46,3.18,0.0,37.48,13.34,38.1,5.08,11.44
870,61,AUS - A-League,95,2024/2025,6871,Marin Jakoliš,M. Jakoliš,1996-12-26,1804,Macarthur FC,Full Back,98.12,25.14,22.78,1,1,0,103.0,122.91,1.19,8.35,27.0,32.22,23.87,74.07,71.82,15.88,2.39,8.35,4.77,0.0,1.19,0.0,0.0,0.0,35.8,9.55,3.58,37.5,53.17,3.58,1.19,45.35,9.55,50.0,4.77,10.74
870,61,AUS - A-League,95,2024/2025,6871,Marin Jakoliš,M. Jakoliš,1996-12-26,1804,Macarthur FC,Midfield,96.2,26.66,24.04,1,1,0,112.0,126.03,0.0,4.5,40.0,45.01,31.51,70.0,78.91,12.64,1.13,18.0,5.63,4.5,1.13,6.75,3.38,1.13,42.76,14.63,7.88,53.85,65.32,2.25,0.0,48.39,15.75,50.0,7.88,12.38
870,61,AUS - A-League,95,2024/2025,6871,Marin Jakoliš,M. Jakoliš,1996-12-26,1804,Macarthur FC,Wide Attacker,93.58,24.36,26.65,15,15,0,1527.0,125.35,0.74,3.53,490.0,40.22,30.21,75.1,73.61,16.09,3.2,13.96,6.24,1.81,1.64,10.01,3.28,2.05,43.26,14.04,9.69,69.01,65.45,1.72,0.33,39.57,11.33,57.97,6.57,14.28
870,61,AUS - A-League,95,2024/2025,7252,Mathew Leckie,M. Leckie,1991-02-04,2380,Melbourne City FC,Midfield,91.97,25.03,21.97,5,5,0,529.0,126.82,0.24,2.64,161.0,38.6,28.29,73.29,81.58,14.39,0.48,11.03,5.51,1.2,0.72,13.19,3.12,1.92,34.76,10.55,8.39,79.55,74.37,1.44,0.0,29.73,6.47,55.56,3.6,9.35
870,61,AUS - A-League,95,2024/2025,7698,Mitchell Langerak,M. Langerak,1988-08-22,868,Melbourne Victory Football Club,Goalkeeper,100.19,27.26,23.24,10,10,0,431.0,47.44,0.0,0.0,147.0,16.18,11.23,69.39,82.31,24.08,2.53,3.19,2.2,0.0,0.0,18.49,5.06,1.32,9.14,2.53,2.31,91.3,94.66,0.0,0.0,0.0,0.0,,0.0,2.2
870,61,AUS - A-League,95,2024/2025,9175,Roderick Jefferson Gonçalves Miranda,Roderick Miranda,1991-03-30,868,Melbourne Victory Football Club,Central Defender,95.01,26.41,23.06,22,22,0,3223.0,166.41,0.1,1.39,1117.0,57.67,49.67,86.12,88.88,21.1,7.69,8.16,12.65,0.1,0.0,50.5,15.75,11.67,21.07,8.05,6.66,82.69,79.23,0.26,0.0,4.03,0.88,52.94,0.46,8.78
870,61,AUS - A-League,95,2024/2025,9520,Samuel Souprayen,S. Souprayen,1989-02-18,2380,Melbourne City FC,Central Defender,97.37,30.06,24.15,17,17,0,2910.0,170.84,0.29,1.35,1129.0,66.28,60.88,91.85,94.09,18.69,5.28,13.44,13.5,0.0,0.0,48.32,13.91,11.68,22.6,8.28,7.46,90.07,89.38,0.35,0.06,2.0,0.23,25.0,0.06,4.52
870,61,AUS - A-League,95,2024/2025,10549,Trent Sainsbury,T. Sainsbury,1992-01-05,870,Central Coast Mariners Football Club,Central Defender,88.4,21.31,29.26,6,6,0,832.0,195.18,0.0,0.7,291.0,68.27,60.29,88.32,90.97,17.49,4.93,13.61,11.73,0.0,0.0,57.48,18.77,14.54,25.1,8.68,7.98,91.89,91.22,0.23,0.0,3.05,0.23,100.0,0.23,4.93
870,61,AUS - A-League,95,2024/2025,10623,Valère Germain,V. Germain,1990-04-17,1804,Macarthur FC,Center Forward,97.6,27.22,28.17,13,13,0,1090.0,92.41,0.68,3.22,361.0,30.61,24.42,79.78,78.62,15.28,1.7,11.11,4.66,1.78,1.53,6.02,2.2,1.53,31.28,10.51,7.38,70.16,70.18,2.2,0.68,23.82,7.63,57.78,4.41,7.55
870,61,AUS - A-League,95,2024/2025,10623,Valère Germain,V. Germain,1990-04-17,1804,Macarthur FC,Wide Attacker,98.12,24.62,28.93,1,1,0,63.0,76.77,0.0,1.22,26.0,31.68,26.81,84.62,76.41,17.02,2.44,15.84,6.09,2.44,0.0,9.75,2.44,2.44,23.15,10.97,9.75,88.89,70.2,2.44,0.0,4.87,2.44,100.0,2.44,9.75
870,61,AUS - A-League,95,2024/2025,11117,Zinédine Machach,Z. Machach,1996-01-05,868,Melbourne Victory Football Club,Midfield,87.12,24.06,21.13,20,20,0,2283.0,142.31,0.56,4.99,635.0,39.58,32.48,82.05,80.72,12.62,0.87,13.15,5.42,1.5,1.37,11.1,2.99,2.31,40.83,12.72,10.35,81.37,75.43,2.74,0.25,43.64,10.35,70.48,7.29,8.48
870,61,AUS - A-League,95,2024/2025,11885,Daniel Arzani,D. Arzani,1999-01-04,868,Melbourne Victory Football Club,Midfield,90.83,21.8,19.7,1,1,0,129.0,177.52,0.0,2.75,33.0,45.41,33.03,72.73,79.9,12.92,1.38,8.26,12.39,0.0,0.0,8.26,0.0,0.0,53.67,16.51,11.01,66.67,73.16,1.38,0.0,53.67,9.63,57.14,5.5,11.01
870,61,AUS - A-League,95,2024/2025,11885,Daniel Arzani,D. Arzani,1999-01-04,868,Melbourne Victory Football Club,Wide Attacker,76.39,21.61,18.63,13,13,0,1786.0,190.7,0.96,6.41,466.0,49.76,37.58,75.54,75.31,13.43,1.71,11.32,8.22,1.82,2.35,19.01,5.13,3.84,54.99,16.66,11.85,71.15,65.6,2.78,0.21,57.44,14.31,55.23,7.9,15.27
870,61,AUS - A-League,95,2024/2025,11887,Andrew  Nabbout,A. Nabbout,1992-12-17,2380,Melbourne City FC,Center Forward,95.58,28.02,25.45,2,2,0,82.0,43.91,0.0,0.54,23.0,12.31,8.03,65.22,75.43,18.74,1.61,3.21,2.14,0.54,0.0,1.61,1.07,0.54,18.2,5.89,3.75,63.64,70.44,0.0,0.0,14.99,3.21,50.0,1.61,3.75
870,61,AUS - A-League,95,2024/2025,11891,Aziz Eraltay Behich,A. Behich,1990-12-16,2380,Melbourne City FC,Central Defender,97.92,34.73,21.78,2,2,0,465.0,200.84,0.0,3.89,142.0,61.33,56.15,91.55,92.09,20.45,8.21,6.05,12.09,0.43,0.0,67.81,12.96,11.23,25.91,8.64,7.34,85.0,82.05,1.3,0.0,10.8,3.02,85.72,2.59,3.89
870,61,AUS - A-League,95,2024/2025,11891,Aziz Eraltay Behich,A. Behich,1990-12-16,2380,Melbourne City FC,Full Back,98.84,30.02,25.0,22,21,1,3479.0,165.56,0.24,2.47,1085.0,51.63,43.88,84.98,85.66,16.39,3.71,8.9,9.8,0.38,0.52,37.41,8.66,6.42,35.12,10.52,7.61,72.4,73.56,0.81,0.14,21.65,4.81,44.55,2.14,9.9
870,61,AUS - A-League,95,2024/2025,11895,Matthew Jurman,M. Jurman,1989-12-08,1804,Macarthur FC,Central Defender,88.26,24.11,23.89,8,8,0,832.0,129.39,0.0,1.56,353.0,54.9,47.59,86.68,90.74,17.24,2.8,13.06,10.89,0.31,0.0,37.79,12.75,9.18,16.95,8.71,8.24,94.64,91.23,0.47,0.0,3.58,1.09,28.57,0.31,6.38
870,61,AUS - A-League,95,2024/2025,11897,Josh Risdon,J. Risdon,1992-07-27,871,Perth Glory Football Club,Full Back,91.63,19.6,30.83,7,7,0,957.0,209.26,0.22,2.41,303.0,66.25,47.23,71.29,75.86,15.64,3.28,20.55,10.93,1.97,1.09,43.29,13.78,8.75,53.57,19.68,13.78,70.0,72.06,1.31,0.22,24.71,7.87,38.89,3.06,20.77
870,61,AUS - A-League,95,2024/2025,12120,Saîf-Eddine Khaoui,S. Khaoui,1995-04-27,1804,Macarthur FC,Midfield,62.53,17.65,12.53,1,1,0,72.0,122.38,3.4,5.1,20.0,33.99,30.59,90.0,79.98,17.4,5.1,10.2,6.8,3.4,1.7,23.8,6.8,6.8,33.99,10.2,6.8,66.67,62.49,5.1,1.7,32.29,8.5,80.0,6.8,8.5
870,61,AUS - A-League,95,2024/2025,12185,Luke Amos,L. Amos,1997-02-23,871,Perth Glory Football Club,Midfield,71.97,18.69,22.22,3,3,0,349.0,186.7,0.53,1.6,89.0,47.61,44.4,93.26,92.49,16.93,4.81,12.3,6.95,0.0,0.0,31.03,5.88,5.35,18.19,6.42,5.35,83.33,85.49,0.53,0.0,9.09,0.53,100.0,0.53,2.67
870,61,AUS - A-League,95,2024/2025,12780,Francisco de Oliveira Geraldes,Chico Geraldes,1995-04-18,867,Wellington Phoenix FC,Center Forward,99.23,20.67,25.99,2,1,1,123.0,178.52,0.0,2.9,32.0,46.44,42.09,90.62,82.33,16.09,4.35,8.71,4.35,0.0,0.0,49.35,7.26,5.81,55.15,18.87,17.42,92.31,72.16,2.9,0.0,34.83,8.71,100.0,8.71,8.71
870,61,AUS - A-League,95,2024/2025,12780,Francisco de Oliveira Geraldes,Chico Geraldes,1995-04-18,867,Wellington Phoenix FC,Midfield,85.3,21.86,27.17,2,2,0,260.0,178.37,0.0,1.37,59.0,40.48,30.87,76.27,81.83,14.71,2.06,8.23,3.43,0.69,0.0,32.93,8.23,5.49,44.59,15.09,10.98,72.73,73.32,0.69,0.0,34.3,6.17,44.44,2.74,8.23
870,61,AUS - A-League,95,2024/2025,12780,Francisco de Oliveira Geraldes,Chico Geraldes,1995-04-18,867,Wellington Phoenix FC,Wide Attacker,68.5,19.49,21.58,1,1,0,104.0,160.08,0.0,3.08,30.0,46.18,35.4,76.67,86.7,13.77,3.08,9.24,7.7,1.54,1.54,16.93,6.16,3.08,30.79,12.31,6.16,50.0,76.12,0.0,0.0,24.63,9.24,50.0,4.62,6.16
870,61,AUS - A-League,95,2024/2025,13244,Alex Gersbach,A. Gersbach,1997-05-08,2902,Western Sydney Wanderers FC,Full Back,93.18,25.65,26.59,6,6,0,629.0,122.61,0.19,2.73,224.0,43.66,33.92,77.68,77.89,16.12,2.73,13.26,8.77,0.78,0.78,23.39,6.63,4.09,35.67,13.45,9.94,73.91,69.05,1.36,0.19,22.42,5.65,55.17,3.12,15.01
870,61,AUS - A-League,95,2024/2025,13542,Bozhidar Kraev,B. Kraev,1997-06-23,2902,Western Sydney Wanderers FC,Wide Attacker,88.0,24.79,24.37,22,21,1,1959.0,112.89,0.23,3.46,588.0,33.88,29.27,86.4,84.61,12.65,0.86,9.39,7.26,0.98,1.21,8.41,1.79,1.61,30.02,9.51,7.89,83.03,78.03,1.9,0.17,22.82,5.88,73.53,4.32,5.82
870,61,AUS - A-League,95,2024/2025,13567,Marcus Antonsson,M. Antonsson,1991-05-08,2902,Western Sydney Wanderers FC,Center Forward,71.74,22.64,20.22,3,3,0,100.0,44.18,0.0,1.77,33.0,14.58,11.49,78.79,82.34,10.2,0.0,6.63,1.33,0.88,0.0,0.44,0.0,0.0,20.32,8.39,5.74,68.42,77.05,0.88,0.0,13.25,1.77,50.0,0.88,2.21
870,61,AUS - A-League,95,2024/2025,14043,Jordan Holmes,J. Holmes,1997-05-08,2902,Western Sydney Wanderers FC,Goalkeeper,96.15,26.14,24.39,1,1,0,80.0,91.81,1.15,1.15,32.0,36.73,29.84,81.25,89.06,23.06,5.74,4.59,5.74,0.0,0.0,32.13,8.03,4.59,12.62,2.3,2.3,100.0,96.31,0.0,0.0,0.0,0.0,,0.0,3.44
870,61,AUS - A-League,95,2024/2025,14736,Louis Verstraete,L. Verstraete,1999-05-04,4177,Auckland FC,Midfield,93.63,22.91,24.1,11,11,0,1158.0,137.84,0.48,2.62,353.0,42.02,35.47,84.42,84.31,13.93,0.83,15.12,6.31,0.95,0.36,17.02,3.93,2.62,13.69,5.71,4.05,70.83,71.58,0.6,0.24,12.74,3.21,59.26,1.9,8.57
870,61,AUS - A-League,95,2024/2025,17231,Patryk Klimala,P. Klimala,1998-08-05,869,Sydney Football Club,Center Forward,88.85,27.17,19.57,18,17,1,494.0,32.09,0.06,0.97,164.0,10.65,7.66,71.95,75.37,11.25,0.06,4.42,1.36,0.58,0.71,0.58,0.13,0.06,15.26,4.42,2.86,64.71,72.64,0.71,0.06,12.28,3.18,55.1,1.75,2.6
870,61,AUS - A-League,95,2024/2025,18573,Joe Lolley,J. Lolley,1992-08-25,869,Sydney Football Club,Center Forward,86.92,24.71,22.7,3,2,1,100.0,60.69,0.0,4.25,25.0,15.17,9.71,64.0,68.44,10.34,0.0,7.28,2.43,0.61,1.82,1.82,1.21,0.61,26.1,7.28,4.86,66.67,63.91,3.03,0.0,18.21,4.86,62.5,3.03,5.46
870,61,AUS - A-League,95,2024/2025,18573,Joe Lolley,J. Lolley,1992-08-25,869,Sydney Football Club,Full Back,88.2,25.99,22.99,3,3,0,380.0,146.23,0.38,2.69,119.0,45.79,33.09,72.27,76.99,15.34,2.69,13.47,6.54,1.54,0.38,19.24,5.39,3.85,40.79,16.16,9.62,59.53,62.85,0.77,0.38,25.01,8.47,31.82,2.69,13.08
870,61,AUS - A-League,95,2024/2025,18573,Joe Lolley,J. Lolley,1992-08-25,869,Sydney Football Club,Midfield,83.23,23.98,23.77,2,2,0,207.0,129.46,0.0,5.0,56.0,35.02,30.02,85.72,70.83,12.84,0.63,10.01,8.13,1.25,3.75,10.63,5.0,3.75,39.4,12.51,10.63,85.0,65.19,3.75,0.0,42.53,11.88,73.68,8.76,13.76
870,61,AUS - A-League,95,2024/2025,18573,Joe Lolley,J. Lolley,1992-08-25,869,Sydney Football Club,Wide Attacker,93.62,29.1,20.19,14,13,1,1659.0,131.58,0.71,4.76,491.0,38.94,29.82,76.58,74.54,14.25,2.06,11.02,6.27,2.3,1.11,9.99,2.7,1.9,43.62,15.15,10.87,71.73,64.66,2.38,0.4,42.35,12.53,50.63,6.35,12.77
870,61,AUS - A-League,95,2024/2025,18811,Ben Folami,B. Folami,1999-06-08,866,Adelaide United Football Club,Midfield,70.33,20.86,19.15,1,1,0,102.0,146.69,0.0,4.31,26.0,37.39,28.76,76.92,80.42,10.81,0.0,4.31,7.19,1.44,0.0,4.31,1.44,1.44,40.27,8.63,7.19,83.33,75.39,1.44,0.0,61.84,12.94,33.33,4.31,8.63
870,61,AUS - A-League,95,2024/2025,18811,Ben Folami,B. Folami,1999-06-08,866,Adelaide United Football Club,Wide Attacker,70.03,20.48,20.15,8,8,0,556.0,101.79,0.73,2.75,171.0,31.31,21.97,70.17,73.77,11.39,0.37,6.41,4.39,1.28,1.28,5.49,0.37,0.37,46.87,14.46,8.6,59.5,62.57,2.01,0.73,40.83,10.44,40.35,4.21,11.17
870,61,AUS - A-League,95,2024/2025,18851,Ryan Edmondson,R. Edmondson,2001-05-20,870,Central Coast Mariners Football Club,Center Forward,90.02,25.26,23.07,3,1,2,21.0,24.94,0.0,0.0,10.0,11.88,7.13,60.0,73.39,9.65,0.0,8.31,0.0,1.19,0.0,0.0,0.0,0.0,10.69,3.56,3.56,100.0,74.22,0.0,0.0,4.75,1.19,100.0,1.19,2.38
870,61,AUS - A-League,95,2024/2025,19052,Brandon Borrello,B. Borrello,1995-07-25,2902,Western Sydney Wanderers FC,Center Forward,92.18,25.6,25.34,22,21,1,1816.0,101.32,0.67,3.74,494.0,27.56,21.98,79.76,79.1,14.4,1.84,8.48,2.96,1.79,0.67,5.97,1.28,0.89,35.26,11.1,8.15,73.37,71.17,2.29,0.67,29.18,7.03,64.29,4.52,6.64
870,61,AUS - A-League,95,2024/2025,22937,Yonatan Cohen,Y. Cohen,1996-06-29,2380,Melbourne City FC,Wide Attacker,87.93,26.81,22.48,12,11,1,1034.0,105.17,0.51,4.07,328.0,33.36,26.04,78.05,76.72,15.47,2.24,8.34,7.02,1.42,1.53,7.83,2.64,1.73,38.35,12.71,8.85,69.6,68.6,2.03,0.41,30.92,8.24,62.96,5.19,9.76
870,61,AUS - A-League,95,2024/2025,23418,Luis Felipe Gallegos Leiva,F. Gallegos,1991-12-03,4177,Auckland FC,Midfield,87.55,21.01,24.39,11,11,0,1217.0,157.95,0.52,3.11,369.0,47.89,39.97,83.47,83.48,16.18,2.99,11.16,10.9,0.91,1.43,25.05,6.75,5.19,25.83,9.21,6.49,70.42,71.39,1.17,0.26,19.47,5.32,56.1,2.99,8.7
870,61,AUS - A-League,95,2024/2025,23883,James Donachie,J. Donachie,1993-05-14,1803,Western United,Central Defender,96.83,25.6,30.14,4,4,0,641.0,187.77,0.0,0.29,229.0,67.08,58.88,87.78,92.62,16.5,2.05,9.67,14.65,0.0,0.0,49.21,12.01,9.37,22.56,7.62,6.15,80.77,85.84,0.0,0.0,0.59,0.0,,0.0,5.86
870,61,AUS - A-League,95,2024/2025,23884,Jason Geria,J. Geria,1993-05-10,868,Melbourne Victory Football Club,Full Back,98.67,27.56,26.68,8,8,0,863.0,117.44,0.0,1.63,329.0,44.77,40.01,89.36,88.72,16.49,1.63,9.25,13.34,0.14,0.14,32.66,10.34,9.25,17.55,6.12,5.03,82.22,76.62,0.27,0.0,5.44,1.22,55.56,0.68,6.53
870,61,AUS - A-League,95,2024/2025,23885,Lawrence  Thomas,L. Thomas,1992-05-09,2902,Western Sydney Wanderers FC,Goalkeeper,99.68,27.23,27.71,21,21,0,1199.0,62.9,0.0,0.0,442.0,23.19,20.57,88.69,88.77,24.12,4.88,2.78,5.77,0.0,0.0,19.31,5.67,3.83,10.07,3.15,3.1,98.33,92.83,0.0,0.0,0.16,0.0,,0.0,1.73
870,61,AUS - A-League,95,2024/2025,23892,Brandon O'Neill,B. O'Neill,1994-04-12,871,Perth Glory Football Club,Midfield,73.09,19.45,25.5,4,4,0,465.0,179.33,0.39,2.7,154.0,59.39,52.83,88.96,87.51,15.07,3.47,22.37,12.73,2.31,0.77,34.71,6.56,5.4,21.98,9.64,7.33,76.0,71.37,1.54,0.39,16.2,5.4,64.29,3.47,8.1
870,61,AUS - A-League,95,2024/2025,23909,Kosta Barbarouses,K. Barbarouses,1990-02-19,867,Wellington Phoenix FC,Center Forward,97.6,25.38,30.43,23,21,2,1364.0,76.77,0.28,1.69,454.0,25.55,18.74,73.35,76.32,13.0,0.79,9.51,3.6,1.01,0.84,3.1,0.9,0.56,31.01,10.86,6.81,62.69,69.13,1.01,0.17,22.68,6.08,54.63,3.32,6.98
870,61,AUS - A-League,95,2024/2025,23922,Ben Garuccio,B. Garuccio,1995-06-15,1803,Western United,Full Back,93.98,26.65,27.31,13,13,0,1702.0,147.38,0.69,2.94,536.0,46.41,37.15,80.04,79.23,16.14,3.03,12.12,8.23,2.42,0.69,29.44,5.54,3.98,40.09,12.64,9.87,78.08,70.66,0.95,0.09,34.98,7.45,55.81,4.16,12.9
870,61,AUS - A-League,95,2024/2025,23925,Ryan Kitto,R. Kitto,1994-08-09,866,Adelaide United Football Club,Full Back,98.09,26.92,26.63,16,14,2,1661.0,132.23,0.4,2.87,632.0,50.31,40.84,81.17,82.95,15.6,1.99,12.18,10.11,0.64,0.24,37.74,11.15,7.8,29.54,11.46,8.44,73.61,70.18,1.75,0.16,14.17,3.26,60.98,1.99,11.23
870,61,AUS - A-League,95,2024/2025,23925,Ryan Kitto,R. Kitto,1994-08-09,866,Adelaide United Football Club,Wide Attacker,84.87,23.7,25.21,2,2,0,154.0,97.45,0.0,0.63,54.0,34.17,23.41,68.52,77.03,12.58,0.0,12.02,3.8,0.63,0.0,13.29,3.8,3.16,23.41,6.33,3.8,60.0,73.25,0.0,0.0,18.35,3.8,33.33,1.27,10.76
870,61,AUS - A-League,95,2024/2025,23926,Nikola Mileusnić,N. Mileusnić,1993-07-17,871,Perth Glory Football Club,Center Forward,61.63,16.08,22.73,1,1,0,69.0,128.73,0.0,3.73,20.0,37.31,18.66,50.0,68.61,17.94,1.87,7.46,3.73,3.73,1.87,7.46,1.87,1.87,44.78,14.93,5.6,37.5,65.13,1.87,0.0,54.1,16.79,33.33,5.6,13.06
