competition_edition_id,competition_id,competition_name,season_id,season_name,player_id,player_name,player_short_name,player_birthdate,team_id,team_name,position_group,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count_p30tip,behindrun_count_p30tip,comingshortrun_count_p30tip,crossreceiverrun_count_p30tip,droppingoffrun_count_p30tip,overlaprun_count_p30tip,pullinghalfspacerun_count_p30tip,pullingwiderun_count_p30tip,aheadoftheballrun_count_p30tip,supportrun_count_p30tip,underlaprun_count_p30tip,offballrun_count_shotwithin10s_p30tip,behindrun_count_shotwithin10s_p30tip,comingshortrun_count_shotwithin10s_p30tip,crossreceiverrun_count_shotwithin10s_p30tip,droppingoffrun_count_shotwithin10s_p30tip,overlaprun_count_shotwithin10s_p30tip,pullinghalfspacerun_count_shotwithin10s_p30tip,pullingwiderun_count_shotwithin10s_p30tip,aheadoftheballrun_count_shotwithin10s_p30tip,supportrun_count_shotwithin10s_p30tip,underlaprun_count_shotwithin10s_p30tip,offballrun_count_goalwithin10s_p30tip,behindrun_count_goalwithin10s_p30tip,comingshortrun_count_goalwithin10s_p30tip,crossreceiverrun_count_goalwithin10s_p30tip,droppingoffrun_count_goalwithin10s_p30tip,overlaprun_count_goalwithin10s_p30tip,pullinghalfspacerun_count_goalwithin10s_p30tip,pullingwiderun_count_goalwithin10s_p30tip,aheadoftheballrun_count_goalwithin10s_p30tip,supportrun_count_goalwithin10s_p30tip,underlaprun_count_goalwithin10s_p30tip,offballrun_count_targeted_p30tip,behindrun_count_targeted_p30tip,comingshortrun_count_targeted_p30tip,crossreceiverrun_count_targeted_p30tip,droppingoffrun_count_targeted_p30tip,overlaprun_count_targeted_p30tip,pullinghalfspacerun_count_targeted_p30tip,pullingwiderun_count_targeted_p30tip,aheadoftheballrun_count_targeted_p30tip,supportrun_count_targeted_p30tip,underlaprun_count_targeted_p30tip,offballrun_count_received_p30tip,behindrun_count_received_p30tip,comingshortrun_count_received_p30tip,crossreceiverrun_count_received_p30tip,droppingoffrun_count_received_p30tip,overlaprun_count_received_p30tip,pullinghalfspacerun_count_received_p30tip,pullingwiderun_count_received_p30tip,aheadoftheballrun_count_received_p30tip,supportrun_count_received_p30tip,underlaprun_count_received_p30tip,offballrun_avgdistance,behindrun_avgdistance,comingshortrun_avgdistance,crossreceiverrun_avgdistance,droppingoffrun_avgdistance,overlaprun_avgdistance,pullinghalfspacerun_avgdistance,pullingwiderun_avgdistance,aheadoftheballrun_avgdistance,supportrun_avgdistance,underlaprun_avgdistance,offballrun_count_abovehsr_p30tip,behindrun_count_abovehsr_p30tip,comingshortrun_count_abovehsr_p30tip,crossreceiverrun_count_abovehsr_p30tip,droppingoffrun_count_abovehsr_p30tip,overlaprun_count_abovehsr_p30tip,pullinghalfspacerun_count_abovehsr_p30tip,pullingwiderun_count_abovehsr_p30tip,aheadoftheballrun_count_abovehsr_p30tip,supportrun_count_abovehsr_p30tip,underlaprun_count_abovehsr_p30tip,offballrun_count_penaltyarea_p30tip,offballrun_count_dangerous_p30tip,behindrun_count_dangerous_p30tip,comingshortrun_count_dangerous_p30tip,crossreceiverrun_count_dangerous_p30tip,droppingoffrun_count_dangerous_p30tip,overlaprun_count_dangerous_p30tip,pullinghalfspacerun_count_dangerous_p30tip,pullingwiderun_count_dangerous_p30tip,aheadoftheballrun_count_dangerous_p30tip,supportrun_count_dangerous_p30tip,underlaprun_count_dangerous_p30tip,offballrun_count_dangerous_targeted_p30tip,behindrun_count_dangerous_targeted_p30tip,comingshortrun_count_dangerous_targeted_p30tip,crossreceiverrun_count_dangerous_targeted_p30tip,droppingoffrun_count_dangerous_targeted_p30tip,overlaprun_count_dangerous_targeted_p30tip,pullinghalfspacerun_count_dangerous_targeted_p30tip,pullingwiderun_count_dangerous_targeted_p30tip,aheadoftheballrun_count_dangerous_targeted_p30tip,supportrun_count_dangerous_targeted_p30tip,underlaprun_count_dangerous_targeted_p30tip,offballrun_count_dangerous_received_p30tip,behindrun_count_dangerous_received_p30tip,comingshortrun_count_dangerous_received_p30tip,crossreceiverrun_count_dangerous_received_p30tip,droppingoffrun_count_dangerous_received_p30tip,overlaprun_count_dangerous_received_p30tip,pullinghalfspacerun_count_dangerous_received_p30tip,pullingwiderun_count_dangerous_received_p30tip,aheadoftheballrun_count_dangerous_received_p30tip,supportrun_count_dangerous_received_p30tip,underlaprun_count_dangerous_received_p30tip
870,61,AUS - A-League,95,2024/2025,51686,Archie Goodwin,A. Goodwin,2004-11-07,866,Adelaide United Football Club,Center Forward,78.11,22.23,21.6,14,14,0,418.0,40.3,10.61,0.77,17.64,0.0,0.0,0.0,0.39,9.93,0.96,0.0,1.74,0.58,0.0,0.96,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.48,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,2.89,0.48,6.94,0.0,0.0,0.0,0.39,2.6,0.29,0.0,4.82,1.64,0.39,1.45,0.0,0.0,0.0,0.39,0.77,0.19,0.0,14.47,14.58,8.83,16.45,,,,15.27,11.28,13.92,,14.65,5.11,0.19,7.04,0.0,0.0,0.0,0.29,1.83,0.19,0.0,17.26,31.33,8.39,0.0,17.64,0.0,0.0,0.0,0.0,4.53,0.77,0.0,10.12,2.12,0.0,6.94,0.0,0.0,0.0,0.0,0.77,0.29,0.0,3.09,1.16,0.0,1.45,0.0,0.0,0.0,0.0,0.29,0.19,0.0
870,61,AUS - A-League,95,2024/2025,51686,Archie Goodwin,A. Goodwin,2004-11-07,866,Adelaide United Football Club,Wide Attacker,80.6,23.67,22.68,1,1,0,32.0,40.56,7.6,1.27,21.55,0.0,0.0,1.27,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,1.27,1.27,3.8,0.0,0.0,0.0,0.0,2.53,0.0,0.0,3.8,0.0,1.27,1.27,0.0,0.0,0.0,0.0,1.27,0.0,0.0,12.2,9.16,3.56,12.8,,,8.41,,15.11,,,12.67,1.27,0.0,7.6,0.0,0.0,0.0,0.0,3.8,0.0,0.0,21.55,31.69,7.6,0.0,20.28,0.0,0.0,1.27,0.0,2.53,0.0,0.0,5.07,1.27,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51694,Taras  Gomulka,T. Gomulka,2001-09-16,871,Perth Glory Football Club,Midfield,98.0,21.8,33.79,10,10,0,175.0,24.09,0.55,6.88,0.96,1.24,0.41,0.41,1.79,5.92,4.96,0.96,0.55,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.14,2.48,0.28,0.55,0.0,0.0,0.55,1.1,1.65,0.28,5.92,0.0,2.48,0.14,0.55,0.0,0.0,0.55,0.55,1.51,0.14,12.16,11.86,11.22,26.57,14.73,16.72,11.27,12.34,10.46,11.77,11.9,2.75,0.28,0.14,0.55,0.0,0.28,0.0,0.14,0.83,0.28,0.28,1.38,5.64,0.41,0.0,0.96,0.0,0.28,0.0,0.0,2.06,1.51,0.41,1.24,0.14,0.0,0.28,0.0,0.0,0.0,0.0,0.41,0.28,0.14,0.69,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.28,0.14,0.14
870,61,AUS - A-League,95,2024/2025,51700,Max Burgess,M. Burgess,1995-01-16,869,Sydney Football Club,Wide Attacker,91.26,31.82,18.17,2,2,0,80.0,37.71,0.0,6.6,0.94,2.83,0.47,1.89,4.71,12.73,5.18,2.36,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,3.3,0.0,0.94,0.0,0.94,0.94,5.18,0.94,0.94,12.73,0.0,3.3,0.0,0.94,0.0,0.47,0.94,5.18,0.94,0.94,13.03,,13.04,28.64,12.09,39.42,12.2,13.39,11.05,12.7,14.02,5.66,0.0,0.0,0.47,0.47,0.47,0.0,0.94,1.41,0.94,0.94,2.36,3.77,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1.89,0.94,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51701,Sebastian Pasquali,S. Pasquali,1999-11-07,1803,Western United,Midfield,75.92,20.84,25.11,2,2,0,40.0,28.78,0.0,14.39,0.0,5.76,0.0,0.72,0.72,1.44,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,4.32,0.0,1.44,0.0,0.0,0.0,0.0,2.16,0.0,7.2,0.0,4.32,0.0,1.44,0.0,0.0,0.0,0.0,1.44,0.0,10.86,,11.78,,6.1,,12.26,15.55,6.88,13.6,,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51708,Alex Grant,A. Grant,1994-01-23,869,Sydney Football Club,Central Defender,99.38,27.82,25.96,3,2,1,20.0,10.78,0.0,1.08,0.0,9.17,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,10.44,,12.48,,9.25,,,,,26.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51713,Callan Elliot,C. Elliott,1999-07-07,4177,Auckland FC,Full Back,80.82,18.28,19.96,3,3,0,30.0,16.41,0.55,0.55,0.55,2.74,1.09,0.0,2.74,4.92,3.28,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,4.38,0.55,0.0,0.55,0.55,0.0,0.0,0.0,2.74,0.0,0.0,3.28,0.55,0.0,0.0,0.55,0.0,0.0,0.0,2.19,0.0,0.0,14.03,20.74,5.32,5.32,9.0,29.8,,9.63,11.37,22.41,,3.83,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.64,1.64,0.0,0.55,1.09,0.0,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51714,Reno Piscopo,R. Piscopo,1998-05-27,868,Melbourne Victory Football Club,Center Forward,67.92,20.22,17.65,1,1,0,37.0,54.9,5.93,4.45,2.97,1.48,2.97,5.93,7.42,20.77,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,4.45,1.48,0.0,1.48,0.0,1.48,4.45,4.45,1.48,0.0,17.8,2.97,1.48,0.0,1.48,0.0,1.48,4.45,4.45,1.48,0.0,12.08,21.16,9.8,18.58,5.19,18.62,9.26,11.24,9.84,11.18,,13.35,1.48,0.0,1.48,0.0,1.48,0.0,1.48,5.93,1.48,0.0,11.87,19.29,4.45,0.0,2.97,0.0,1.48,0.0,1.48,8.9,0.0,0.0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51714,Reno Piscopo,R. Piscopo,1998-05-27,868,Melbourne Victory Football Club,Midfield,77.6,22.79,18.66,2,2,0,76.0,50.02,5.92,1.97,1.97,0.66,0.66,3.29,5.92,18.43,9.21,1.97,3.29,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,3.29,0.66,0.0,0.66,0.0,1.32,0.0,7.9,1.32,0.0,10.53,1.97,0.66,0.0,0.66,0.0,1.32,0.0,4.61,1.32,0.0,15.33,18.88,6.9,27.95,7.18,15.73,12.23,11.55,18.05,10.97,14.55,8.56,1.97,0.0,1.32,0.0,0.0,0.0,0.66,4.61,0.0,0.0,7.24,20.4,3.95,0.0,1.97,0.0,0.0,0.66,0.0,9.21,4.61,0.0,7.9,1.97,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.66,0.0,3.95,0.66,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.66,0.0
870,61,AUS - A-League,95,2024/2025,51714,Reno Piscopo,R. Piscopo,1998-05-27,868,Melbourne Victory Football Club,Wide Attacker,75.53,22.29,18.64,8,8,0,288.0,48.45,4.04,3.2,4.21,0.5,0.5,2.69,5.38,20.02,6.39,1.51,2.19,0.34,0.0,0.34,0.0,0.17,0.0,0.17,0.5,0.67,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,13.29,1.18,0.84,0.84,0.0,0.17,0.34,2.52,5.38,1.85,0.17,11.78,1.01,0.67,0.84,0.0,0.17,0.17,2.19,4.88,1.68,0.17,13.82,14.58,11.69,18.93,7.85,24.01,9.74,14.02,12.97,14.82,14.2,11.1,1.85,0.0,1.85,0.0,0.34,0.17,1.01,4.37,1.35,0.17,5.72,16.15,3.36,0.0,4.04,0.0,0.34,0.17,0.0,6.23,1.85,0.17,3.7,0.84,0.0,0.84,0.0,0.17,0.0,0.0,1.35,0.5,0.0,3.2,0.67,0.0,0.84,0.0,0.17,0.0,0.0,1.18,0.34,0.0
870,61,AUS - A-League,95,2024/2025,51717,Walter Scott,W. Scott,1999-10-02,1804,Macarthur FC,Full Back,87.1,21.81,25.08,6,6,0,186.0,42.65,1.38,0.46,1.83,2.75,8.48,0.0,5.04,9.63,11.24,1.83,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,13.3,1.15,0.0,0.46,0.92,2.52,0.0,2.52,3.67,1.83,0.23,10.55,0.46,0.0,0.0,0.92,2.06,0.0,2.52,2.98,1.61,0.0,16.53,20.81,9.87,13.1,11.24,24.48,,12.14,13.34,17.12,14.96,15.82,0.92,0.0,0.92,0.0,5.27,0.0,0.69,2.52,4.59,0.92,3.21,11.01,0.46,0.0,1.83,0.0,3.44,0.0,0.23,2.29,1.83,0.92,2.75,0.23,0.0,0.46,0.0,0.46,0.0,0.0,1.15,0.23,0.23,1.15,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.69,0.23,0.0
870,61,AUS - A-League,95,2024/2025,51717,Walter Scott,W. Scott,1999-10-02,1804,Macarthur FC,Wide Attacker,67.62,20.06,18.39,2,2,0,48.0,35.89,4.49,2.99,2.99,1.5,2.99,0.75,4.49,11.96,3.74,0.0,1.5,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,2.24,0.75,0.0,1.5,1.5,0.0,0.75,3.74,1.5,0.0,10.47,0.75,0.75,0.0,1.5,1.5,0.0,0.75,3.74,1.5,0.0,16.36,14.75,18.88,31.22,9.79,20.91,26.77,10.3,14.96,13.11,,10.47,2.99,0.75,1.5,0.0,1.5,0.0,0.0,2.99,0.75,0.0,3.74,10.47,2.99,0.75,2.99,0.0,1.5,0.0,0.0,2.24,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,51722,Jack Hingert,J. Hingert,1990-09-26,1802,Brisbane Roar FC,Full Back,83.33,24.06,25.11,9,9,0,166.0,23.0,0.55,0.42,0.14,2.49,4.71,0.14,3.6,5.96,4.85,0.14,0.55,0.0,0.0,0.0,0.0,0.28,0.0,0.14,0.14,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,10.25,0.14,0.0,0.0,0.97,2.08,0.0,2.08,3.33,1.66,0.0,9.56,0.14,0.0,0.0,0.83,1.94,0.0,2.08,2.91,1.66,0.0,15.56,15.71,7.97,7.88,11.56,25.97,7.98,13.84,13.68,12.47,4.47,7.07,0.42,0.0,0.0,0.0,3.74,0.0,0.28,1.52,1.11,0.0,2.36,3.46,0.55,0.0,0.0,0.0,2.08,0.14,0.0,0.42,0.28,0.0,1.25,0.14,0.0,0.0,0.0,0.69,0.0,0.0,0.28,0.14,0.0,1.11,0.14,0.0,0.0,0.0,0.55,0.0,0.0,0.28,0.14,0.0
870,61,AUS - A-League,95,2024/2025,69111,Hosine Bility,H. Bility,2001-05-10,1802,Brisbane Roar FC,Central Defender,98.95,26.85,28.55,16,16,0,91.0,6.35,0.0,0.49,0.21,4.82,0.0,0.0,0.07,0.28,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.07,0.07,1.19,0.0,0.0,0.07,0.14,0.21,0.0,1.61,0.0,0.07,0.0,1.19,0.0,0.0,0.07,0.14,0.14,0.0,8.57,,11.74,4.9,8.16,,,7.59,9.41,10.67,,0.14,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,73684,Tae-Wook Jeong,Jeong Tae-Wook,1997-05-16,2902,Western Sydney Wanderers FC,Central Defender,99.3,26.27,26.37,5,4,1,28.0,7.99,0.0,0.0,0.0,6.85,0.0,0.0,0.29,0.57,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,3.14,0.0,0.0,0.29,0.29,0.0,0.0,3.71,0.0,0.0,0.0,3.14,0.0,0.0,0.29,0.29,0.0,0.0,9.14,,,,9.2,,,11.39,9.87,4.03,,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,104563,Nathaniel Atkinson,N. Atkinson,1999-06-13,2380,Melbourne City FC,Full Back,95.89,29.44,22.56,16,15,1,386.0,26.22,0.27,0.75,0.0,4.96,3.13,0.14,2.17,4.89,8.22,1.7,0.61,0.07,0.0,0.0,0.0,0.2,0.0,0.07,0.07,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.14,0.2,0.0,1.97,1.22,0.0,0.68,1.22,1.97,0.88,7.27,0.14,0.14,0.0,1.9,1.09,0.0,0.68,0.95,1.77,0.61,13.74,25.31,8.95,,8.56,22.31,10.93,11.52,13.13,14.02,16.83,6.11,0.14,0.07,0.0,0.07,1.9,0.0,0.07,1.29,1.56,1.02,1.7,3.8,0.2,0.0,0.0,0.0,1.15,0.0,0.0,1.02,0.82,0.61,1.09,0.07,0.0,0.0,0.0,0.27,0.0,0.0,0.2,0.14,0.41,0.88,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.14,0.27
870,61,AUS - A-League,95,2024/2025,104563,Nathaniel Atkinson,N. Atkinson,1999-06-13,2380,Melbourne City FC,Midfield,91.37,30.12,22.81,7,7,0,269.0,38.28,1.99,5.98,2.28,1.0,1.71,1.28,1.85,13.8,7.68,0.71,1.99,0.14,0.0,0.28,0.0,0.0,0.0,0.0,0.85,0.57,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,12.38,0.71,2.56,0.71,0.43,0.57,0.0,0.57,4.41,2.28,0.14,9.68,0.28,2.28,0.43,0.43,0.57,0.0,0.57,2.99,1.99,0.14,12.48,14.91,8.53,18.26,5.8,30.7,10.86,13.1,11.1,12.88,9.84,7.4,1.42,0.0,0.57,0.0,0.85,0.0,0.14,2.56,1.71,0.14,4.7,11.53,1.0,0.28,1.99,0.0,0.43,0.14,0.0,4.55,2.99,0.14,3.27,0.57,0.0,0.71,0.0,0.28,0.0,0.0,1.14,0.57,0.0,1.85,0.14,0.0,0.43,0.0,0.28,0.0,0.0,0.57,0.43,0.0
870,61,AUS - A-League,95,2024/2025,104563,Nathaniel Atkinson,N. Atkinson,1999-06-13,2380,Melbourne City FC,Wide Attacker,97.7,32.7,26.33,1,1,0,35.0,32.11,0.92,0.0,0.92,0.92,2.75,0.92,4.59,9.17,11.01,0.92,1.83,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.92,0.0,0.92,0.0,0.92,6.42,1.83,0.0,9.17,0.0,0.0,0.92,0.0,0.92,0.0,0.92,4.59,1.83,0.0,14.07,16.02,,17.43,20.03,17.88,9.18,15.41,13.25,10.78,37.18,5.5,0.92,0.0,0.0,0.0,0.92,0.0,0.0,0.92,1.83,0.92,1.83,5.5,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.92,2.75,0.92,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,114464,Germán Julio César Ferreyra,G. Ferreyra,1996-01-13,2380,Melbourne City FC,Central Defender,97.94,30.62,23.58,16,15,1,173.0,11.3,0.0,0.46,0.07,10.45,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.07,0.0,4.77,0.0,0.0,0.0,0.0,0.07,0.0,4.9,0.0,0.07,0.0,4.77,0.0,0.0,0.0,0.0,0.07,0.0,12.29,,14.08,12.87,12.43,,,,,4.89,,1.76,0.0,0.0,0.07,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,133495,Cameron Drew Howieson,C. Howieson,1994-12-22,4177,Auckland FC,Center Forward,98.83,26.62,27.94,1,1,0,40.0,45.08,1.13,6.76,5.63,0.0,1.13,3.38,2.25,16.9,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,1.13,3.38,1.13,0.0,1.13,0.0,0.0,4.51,0.0,0.0,3.38,0.0,2.25,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,11.47,7.27,9.19,8.62,,8.9,10.21,16.95,12.16,13.94,,10.14,1.13,2.25,1.13,0.0,0.0,0.0,0.0,4.51,1.13,0.0,5.63,18.03,0.0,0.0,5.63,0.0,1.13,0.0,0.0,9.02,2.25,0.0,3.38,0.0,0.0,1.13,0.0,1.13,0.0,0.0,1.13,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,133495,Cameron Drew Howieson,C. Howieson,1994-12-22,4177,Auckland FC,Midfield,67.9,13.73,16.96,1,1,0,28.0,61.18,2.18,2.18,17.48,2.18,0.0,0.0,2.18,30.59,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,0.0,0.0,6.55,0.0,0.0,0.0,2.18,8.74,0.0,0.0,10.92,0.0,0.0,4.37,0.0,0.0,0.0,2.18,4.37,0.0,0.0,19.02,28.22,16.24,28.71,23.91,,,16.4,10.84,33.14,,17.48,2.18,0.0,6.55,0.0,0.0,0.0,2.18,4.37,2.18,0.0,17.48,32.77,2.18,0.0,15.29,0.0,0.0,0.0,0.0,10.92,4.37,0.0,6.55,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,61,AUS - A-League,95,2024/2025,133498,Francis De Vries,F. De Vries,1994-11-28,4177,Auckland FC,Full Back,98.82,23.61,26.25,14,14,0,324.0,29.4,0.36,0.82,0.64,3.09,5.17,0.0,2.18,6.9,9.89,0.36,1.45,0.0,0.0,0.18,0.0,0.45,0.0,0.0,0.36,0.45,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,10.07,0.09,0.18,0.18,1.27,1.91,0.0,1.0,2.99,2.36,0.09,9.08,0.0,0.09,0.18,1.27,1.91,0.0,0.91,2.45,2.27,0.0,16.71,14.49,10.43,26.35,9.9,27.91,,15.77,14.0,14.96,19.02,9.62,0.09,0.0,0.36,0.27,3.36,0.0,0.36,1.63,3.27,0.27,1.91,4.45,0.18,0.0,0.54,0.0,1.0,0.0,0.18,0.91,1.45,0.18,1.0,0.0,0.0,0.09,0.0,0.27,0.0,0.0,0.36,0.18,0.09,0.73,0.0,0.0,0.09,0.0,0.27,0.0,0.0,0.18,0.18,0.0
